Country,Type,Year,TWh,Popn,MWhPerCap,inc,Max,MaxYear,MaxPop,totalMWhPerCap,cleanMWhPerCap
Philippines,Nuclear,1988,0,58074256,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1989,0,59437589,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1990,0,60817097,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1991,0,62300699,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1992,0,63778802,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1993,0,65308248,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1994,0,66858393,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1995,0,68442173,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1996,0,70058763,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1997,0,71831175,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1998,0,73606500,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,1999,0,75377337,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2000,0,77120792,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2001,0,78795655,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2002,0,80456517,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2003,0,82114628,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2004,0,83771045,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2005,0,85443957,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2006,0,87078544,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2007,0,88725126,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2008,0,90397628,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2009,0,92107025,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2010,0,93786878,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2011,0,95486521,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2012,0,97189306,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2013,0,98875328,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2014,0,100524887,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2015,0,102125514,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2016,0,103937216,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2017,0,105813317,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2018,0,107663686,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2019,0,109473986,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2020,0,111287623,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2021,0,113094332,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Nuclear,2022,0,114666324,0,0,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1975,0,41873861,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1976,0,42915004,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1977,0,44033735,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
Philippines,Oil,1978,0,45259302,0,NA,0,1975,41873861,0.9976774000359513,0.11337243182226718
