Country,Year,Type,TWh,Popn,MWhPerCap
France,1987,Oil,NA,57361722.310577564,NA
France,1987,Solar,0,57361722.310577564,0
France,1987,Wind,0,57361722.310577564,0
France,1987,Hydro,71.0875564,57361722.310577564,1.2392855991161789
France,1987,Nuclear,265.52,57361722.310577564,4.628870774876259
France,1987,Biomass/Geo,1.7506,57361722.310577564,0.030518609439960757
France,1987,SolarPlusWind,0,57361722.310577564,0
France,1987,SolarPlusWindPlusBio,1.7506,57361722.310577564,0.030518609439960757
France,1988,Gas,NA,57694402.14796411,NA
France,1988,Coal,NA,57694402.14796411,NA
France,1988,Oil,NA,57694402.14796411,NA
France,1988,Solar,0,57694402.14796411,0
France,1988,Wind,0,57694402.14796411,0
France,1988,Hydro,77.1172904,57694402.14796411,1.3366511746187022
France,1988,Nuclear,275.521,57694402.14796411,4.775523963198264
France,1988,Biomass/Geo,1.77325,57694402.14796411,0.030735217525129924
France,1988,SolarPlusWind,0,57694402.14796411,0
France,1988,SolarPlusWindPlusBio,1.77325,57694402.14796411,0.030735217525129924
France,1989,Gas,NA,58025809.7649069,NA
France,1989,Coal,NA,58025809.7649069,NA
France,1989,Oil,NA,58025809.7649069,NA
France,1989,Solar,0,58025809.7649069,0
France,1989,Wind,0,58025809.7649069,0
France,1989,Hydro,46.842294,58025809.7649069,0.8072665282877187
France,1989,Nuclear,303.931,58025809.7649069,5.237858829224176
France,1989,Biomass/Geo,1.84145,58025809.7649069,0.031735015977556943
France,1989,SolarPlusWind,0,58025809.7649069,0
France,1989,SolarPlusWindPlusBio,1.84145,58025809.7649069,0.031735015977556943
France,1990,Gas,NA,58355945.16140592,NA
France,1990,Coal,NA,58355945.16140592,NA
France,1990,Oil,NA,58355945.16140592,NA
France,1990,Solar,0,58355945.16140592,0
France,1990,Wind,2.7152600000000007e-4,58355945.16140592,4.65292780793782e-6
France,1990,Hydro,53.866,58355945.16140592,0.9230593361312674
France,1990,Nuclear,314.081,58355945.16140592,5.382159420626083
France,1990,Biomass/Geo,1.913,58355945.16140592,0.03278157854711904
France,1990,SolarPlusWind,2.7152600000000007e-4,58355945.16140592,4.65292780793782e-6
France,1990,SolarPlusWindPlusBio,1.913271526,58355945.16140592,0.032786231474926986
France,1991,Gas,NA,58684808.337461196,NA
France,1991,Coal,NA,58684808.337461196,NA
France,1991,Oil,NA,58684808.337461196,NA
France,1991,Solar,0,58684808.337461196,0
France,1991,Wind,4.89604e-4,58684808.337461196,8.342942813829784e-6
France,1991,Hydro,57.602000000000004,58684808.337461196,0.981548745439627
France,1991,Nuclear,331.34000000000003,58684808.337461196,5.646094950070589
France,1991,Biomass/Geo,2.102,58684808.337461196,0.03581846920096691
France,1991,SolarPlusWind,4.89604e-4,58684808.337461196,8.342942813829784e-6
France,1991,SolarPlusWindPlusBio,2.102489604,58684808.337461196,0.035826812143780744
France,1992,Gas,NA,59012399.29307271,NA
France,1992,Coal,NA,59012399.29307271,NA
France,1992,Oil,NA,59012399.29307271,NA
France,1992,Solar,0.001488,59012399.29307271,2.5215039853068167e-5
France,1992,Wind,4.89604e-4,59012399.29307271,8.29662928240698e-6
France,1992,Hydro,68.956,59012399.29307271,1.168500193621081
France,1992,Nuclear,338.445,59012399.29307271,5.735150647225574
France,1992,Biomass/Geo,2.134,59012399.29307271,0.03616189183228996
France,1992,SolarPlusWind,0.001977604,59012399.29307271,3.351166913547514e-5
France,1992,SolarPlusWindPlusBio,2.135977604,59012399.29307271,0.03619540350142543
France,1993,Gas,NA,59338718.02824046,NA
France,1993,Coal,NA,59338718.02824046,NA
France,1993,Oil,NA,59338718.02824046,NA
France,1993,Solar,0.001683,59338718.02824046,2.8362594540701526e-5
France,1993,Wind,0.00240218,59338718.02824046,4.04825058548915e-5
France,1993,Hydro,64.89500000000001,59338718.02824046,1.0936367039327544
France,1993,Nuclear,368.188,59338718.02824046,6.204852619579212
France,1993,Biomass/Geo,1.974,59338718.02824046,0.03326664386413833
France,1993,SolarPlusWind,0.00408518,59338718.02824046,6.884510039559303e-5
France,1993,SolarPlusWindPlusBio,1.9780851799999999,59338718.02824046,0.03333548896453393
France,1994,Gas,NA,59663764.54296446,NA
France,1994,Coal,NA,59663764.54296446,NA
France,1994,Oil,NA,59663764.54296446,NA
France,1994,Solar,0.0018785000000000002,59663764.54296446,3.1484771609529836e-5
France,1994,Wind,0.004704,59663764.54296446,7.884182360991661e-5
France,1994,Hydro,78.794,59663764.54296446,1.3206340666496106
France,1994,Nuclear,359.981,59663764.54296446,6.0334945801278455
France,1994,Biomass/Geo,2.157,59663764.54296446,0.03615259641296559
France,1994,SolarPlusWind,0.0065825,59663764.54296446,1.1032659521944643e-4
France,1994,SolarPlusWindPlusBio,2.1635825,59663764.54296446,0.036262923008185025
France,1995,Gas,NA,59987538.8372447,NA
France,1995,Coal,NA,59987538.8372447,NA
France,1995,Oil,NA,59987538.8372447,NA
France,1995,Solar,0.0020400000000000006,59987538.8372447,3.4007062792404775e-5
France,1995,Wind,0.0047142,59987538.8372447,7.858632128233066e-5
France,1995,Hydro,73.11900000000001,59987538.8372447,1.218903149175414
France,1995,Nuclear,377.231,59987538.8372447,6.2884893648243345
France,1995,Biomass/Geo,2.329,59987538.8372447,0.038824730021328774
France,1995,SolarPlusWind,0.0067542,59987538.8372447,1.1259338407473542e-4
France,1995,SolarPlusWindPlusBio,2.3357542000000002,59987538.8372447,0.03893732340540351
France,1996,Gas,NA,60310040.91108117,NA
France,1996,Coal,NA,60310040.91108117,NA
France,1996,Oil,NA,60310040.91108117,NA
France,1996,Solar,0.0026503,60310040.91108117,4.394458965643053e-5
France,1996,Wind,0.0074302,60310040.91108117,1.2320004907565563e-4
France,1996,Hydro,66.044,60310040.91108117,1.0950747007015424
France,1996,Nuclear,397.34000000000003,60310040.91108117,6.5882893461442515
France,1996,Biomass/Geo,2.423,60310040.91108117,0.040175731327597324
France,1996,SolarPlusWind,0.0100805,60310040.91108117,1.6714463873208617e-4
France,1996,SolarPlusWindPlusBio,2.4330805,60310040.91108117,0.04034287596632941
France,1997,Gas,NA,60631270.76447389,NA
France,1997,Coal,NA,60631270.76447389,NA
France,1997,Oil,NA,60631270.76447389,NA
France,1997,Solar,0.0034068,60631270.76447389,5.61888272675982e-5
France,1997,Wind,0.0111284,60631270.76447389,1.8354225236724779e-4
France,1997,Hydro,63.763999999999996,60631270.76447389,1.0516685399469092
France,1997,Nuclear,395.483,60631270.76447389,6.522756244649389
France,1997,Biomass/Geo,2.6750000000000003,60631270.76447389,0.04411914786333956
France,1997,SolarPlusWind,0.0145352,60631270.76447389,2.39731079634846e-4
France,1997,SolarPlusWindPlusBio,2.6895352000000003,60631270.76447389,0.044358878942974404
France,1998,Gas,NA,60951228.39742286,NA
France,1998,Coal,NA,60951228.39742286,NA
France,1998,Oil,NA,60951228.39742286,NA
France,1998,Solar,0.0040885,60951228.39742286,6.707822151411915e-5
France,1998,Wind,0.0194972,60951228.39742286,3.1988198618199435e-4
France,1998,Hydro,62.092999999999996,60951228.39742286,1.0187325445704294
France,1998,Nuclear,387.99,60951228.39742286,6.3655813049438885
France,1998,Biomass/Geo,2.653,60951228.39742286,0.04352660429912146
France,1998,SolarPlusWind,0.0235857,60951228.39742286,3.869602076961135e-4
France,1998,SolarPlusWindPlusBio,2.6765857,60951228.39742286,0.04391356450681758
France,1999,Gas,NA,61269913.80992805,NA
France,1999,Coal,NA,61269913.80992805,NA
France,1999,Oil,NA,61269913.80992805,NA
France,1999,Solar,0.0045475,61269913.80992805,7.422076704901669e-5
France,1999,Wind,0.03694443,61269913.80992805,6.029783249672795e-4
France,1999,Hydro,72.514,61269913.80992805,1.183517251631093
France,1999,Nuclear,394.244,61269913.80992805,6.434544713462898
France,1999,Biomass/Geo,2.853,61269913.80992805,0.04656445264229678
France,1999,SolarPlusWind,0.04149193,61269913.80992805,6.771990920162961e-4
France,1999,SolarPlusWindPlusBio,2.89449193,61269913.80992805,0.04724165173431307
France,2000,Gas,NA,61587327.001989506,NA
France,2000,Coal,NA,61587327.001989506,NA
France,2000,Oil,NA,61587327.001989506,NA
France,2000,Solar,0.00522325,61587327.001989506,8.481046757933282e-5
France,2000,Wind,0.048,61587327.001989506,7.793811216786437e-4
France,2000,Hydro,66.363,61587327.001989506,1.0775431120408299
France,2000,Nuclear,415.16200000000003,61587327.001989506,6.741029692465606
France,2000,Biomass/Geo,2.986,61587327.001989506,0.048484000611092294
France,2000,SolarPlusWind,0.05322325,61587327.001989506,8.641915892579764e-4
France,2000,SolarPlusWindPlusBio,3.03922325,61587327.001989506,0.04934819220035027
France,2001,Gas,NA,61903467.97360719,NA
France,2001,Coal,NA,61903467.97360719,NA
France,2001,Oil,NA,61903467.97360719,NA
France,2001,Solar,0.0061605,61903467.97360719,9.9517849349354e-5
France,2001,Wind,0.131,61903467.97360719,0.0021161980788516146
France,2001,Hydro,74.268,61903467.97360719,1.1997389230545934
France,2001,Nuclear,421.076,61903467.97360719,6.802139101149027
France,2001,Biomass/Geo,3.334,61903467.97360719,0.053858048815964
France,2001,SolarPlusWind,0.13716050000000002,61903467.97360719,0.002215715928200969
France,2001,SolarPlusWindPlusBio,3.4711605,61903467.97360719,0.05607376474416497
France,2002,Gas,NA,62218336.72478112,NA
France,2002,Coal,NA,62218336.72478112,NA
France,2002,Oil,NA,62218336.72478112,NA
France,2002,Solar,0.00710345,62218336.72478112,1.1416971867026376e-4
France,2002,Wind,0.265,62218336.72478112,0.004259194538938107
France,2002,Hydro,60.397000000000006,62218336.72478112,0.970726688936773
France,2002,Nuclear,436.76,62218336.72478112,7.0197954974588965
France,2002,Biomass/Geo,3.537,62218336.72478112,0.05684819277065692
France,2002,SolarPlusWind,0.27210345,62218336.72478112,0.0043733642576083715
France,2002,SolarPlusWindPlusBio,3.80910345,62218336.72478112,0.06122155702826529
France,2003,Gas,NA,62531933.25551129,NA
France,2003,Coal,NA,62531933.25551129,NA
France,2003,Oil,NA,62531933.25551129,NA
France,2003,Solar,0.007767300000000001,62531933.25551129,1.2421333542115342e-4
France,2003,Wind,0.388,62531933.25551129,0.006204829753377301
France,2003,Hydro,58.943000000000005,62531933.25551129,0.9426063921477277
France,2003,Nuclear,441.07,62531933.25551129,7.053516132273521
France,2003,Biomass/Geo,3.717,62531933.25551129,0.059441629364184095
France,2003,SolarPlusWind,0.3957673,62531933.25551129,0.006329043088798455
France,2003,SolarPlusWindPlusBio,4.1127673,62531933.25551129,0.06577067245298254
France,2004,Gas,NA,62844257.56579771,NA
France,2004,Coal,NA,62844257.56579771,NA
France,2004,Oil,NA,62844257.56579771,NA
France,2004,Solar,0.008447984,62844257.56579771,1.3442730214697807e-4
France,2004,Wind,0.595,62844257.56579771,0.009467849936440688
France,2004,Hydro,59.555,62844257.56579771,0.9476601730499582
France,2004,Nuclear,448.241,62844257.56579771,7.132568946823715
France,2004,Biomass/Geo,3.782,62844257.56579771,0.060180518419527186
France,2004,SolarPlusWind,0.603447984,62844257.56579771,0.009602277238587665
France,2004,SolarPlusWindPlusBio,4.385447984,62844257.56579771,0.06978279565811486
France,2005,Gas,NA,63155309.655640356,NA
France,2005,Coal,NA,63155309.655640356,NA
France,2005,Oil,NA,63155309.655640356,NA
France,2005,Solar,0.01050076,63155309.655640356,1.6626883879211862e-4
France,2005,Wind,0.962,63155309.655640356,0.01523229013119223
France,2005,Hydro,51.480000000000004,63155309.655640356,0.815133363777314
France,2005,Nuclear,451.529,63155309.655640356,7.149501799009457
France,2005,Biomass/Geo,3.872,63155309.655640356,0.06130917607897746
France,2005,SolarPlusWind,0.97250076,63155309.655640356,0.01539855896998435
France,2005,SolarPlusWindPlusBio,4.84450076,63155309.655640356,0.0767077350489618
France,2006,Gas,NA,63465089.525039256,NA
France,2006,Coal,NA,63465089.525039256,NA
France,2006,Oil,NA,63465089.525039256,NA
France,2006,Solar,0.01190605,63465089.525039256,1.8759998747504544e-4
France,2006,Wind,2.182,63465089.525039256,0.03438110646860622
France,2006,Hydro,56.303,63465089.525039256,0.8871491464261851
France,2006,Nuclear,450.19100000000003,63465089.525039256,7.0935218616903315
France,2006,Biomass/Geo,3.841,63465089.525039256,0.060521461936717
France,2006,SolarPlusWind,2.19390605,63465089.525039256,0.03456870645608127
France,2006,SolarPlusWindPlusBio,6.03490605,63465089.525039256,0.09509016839279827
France,2007,Gas,NA,63773597.17399439,NA
France,2007,Coal,NA,63773597.17399439,NA
France,2007,Oil,NA,63773597.17399439,NA
France,2007,Solar,0.018000000000000002,63773597.17399439,2.822484664129946e-4
France,2007,Wind,4.07,63773597.17399439,0.06381951435004933
France,2007,Hydro,57.604,63773597.17399439,0.9032578144030077
France,2007,Nuclear,439.73,63773597.17399439,6.895173229765894
France,2007,Biomass/Geo,4.216,63773597.17399439,0.06610886302206584
France,2007,SolarPlusWind,4.088,63773597.17399439,0.06410176281646232
France,2007,SolarPlusWindPlusBio,8.304,63773597.17399439,0.13021062583852816
France,2008,Gas,NA,64080832.60250577,NA
France,2008,Coal,NA,64080832.60250577,NA
France,2008,Oil,NA,64080832.60250577,NA
France,2008,Solar,0.042,64080832.60250577,6.554221955967167e-4
France,2008,Wind,5.694,64080832.60250577,0.08885652337446917
France,2008,Hydro,63.653999999999996,64080832.60250577,0.9933391532979382
France,2008,Nuclear,439.447,64080832.60250577,6.857698037818818
France,2008,Biomass/Geo,4.436,64080832.60250577,0.06922506808731037
France,2008,SolarPlusWind,5.736,64080832.60250577,0.08951194557006589
France,2008,SolarPlusWindPlusBio,10.172,64080832.60250577,0.15873701365737625
France,2009,Gas,NA,64386795.81057339,NA
France,2009,Coal,NA,64386795.81057339,NA
France,2009,Oil,NA,64386795.81057339,NA
France,2009,Solar,0.17400000000000002,64386795.81057339,0.002702417441487689
France,2009,Wind,7.912,64386795.81057339,0.12288233791408389
France,2009,Hydro,56.994,64386795.81057339,0.8851814922997089
France,2009,Nuclear,409.736,64386795.81057339,6.3636650161229875
France,2009,Biomass/Geo,4.578,64386795.81057339,0.07110153475362437
France,2009,SolarPlusWind,8.086,64386795.81057339,0.12558475535557156
France,2009,SolarPlusWindPlusBio,12.664000000000001,64386795.81057339,0.19668629010919597
France,2010,Gas,NA,64691486.79819726,NA
France,2010,Coal,NA,64691486.79819726,NA
France,2010,Oil,NA,64691486.79819726,NA
France,2010,Solar,0.62,64691486.79819726,0.009583950388001862
France,2010,Wind,9.945,64691486.79819726,0.15372965582044923
France,2010,Hydro,62.714,64691486.79819726,0.9694320397308852
France,2010,Nuclear,428.521,64691486.79819726,6.624070974543462
France,2010,Biomass/Geo,4.917,64691486.79819726,0.07600690977065348
France,2010,SolarPlusWind,10.565,64691486.79819726,0.1633136062084511
France,2010,SolarPlusWindPlusBio,15.482,64691486.79819726,0.23932051597910456
France,2011,Gas,NA,64994905.56537736,NA
France,2011,Coal,NA,64994905.56537736,NA
France,2011,Oil,NA,64994905.56537736,NA
France,2011,Solar,2.078,64994905.56537736,0.03197173658341225
France,2011,Wind,12.052,64994905.56537736,0.18542991785528606
France,2011,Hydro,44.791000000000004,64994905.56537736,0.6891463201672852
France,2011,Nuclear,442.38800000000003,64994905.56537736,6.806502696661493
France,2011,Biomass/Geo,5.48,64994905.56537736,0.08431430051833452
France,2011,SolarPlusWind,14.129999999999999,64994905.56537736,0.2174016544386983
France,2011,SolarPlusWindPlusBio,19.61,64994905.56537736,0.30171595495703285
France,2012,Gas,NA,65297052.112113714,NA
France,2012,Coal,NA,65297052.112113714,NA
France,2012,Oil,NA,65297052.112113714,NA
France,2012,Solar,4.016,65297052.112113714,0.06150354219826968
France,2012,Wind,15.107985,65297052.112113714,0.23137315562209296
France,2012,Hydro,58.782451,65297052.112113714,0.9002313136444771
France,2012,Nuclear,425.406,65297052.112113714,6.514934231174579
France,2012,Biomass/Geo,6.347100308511773,65297052.112113714,0.09720347401922418
France,2012,SolarPlusWind,19.123984999999998,65297052.112113714,0.2928766978203626
France,2012,SolarPlusWindPlusBio,25.47108530851177,65297052.112113714,0.39008017183958676
France,2013,Gas,NA,65597926.4384063,NA
France,2013,Coal,NA,65597926.4384063,NA
France,2013,Oil,NA,65597926.4384063,NA
France,2013,Solar,4.735,65597926.4384063,0.07218215966698224
France,2013,Wind,16.054344,65597926.4384063,0.2447385896423777
France,2013,Hydro,70.844045,65597926.4384063,1.0799738474434797
France,2013,Nuclear,423.685,65597926.4384063,6.458816962725527
France,2013,Biomass/Geo,7.809869578650614,65597926.4384063,0.11905665320052078
France,2013,SolarPlusWind,20.789344,65597926.4384063,0.31692074930935993
France,2013,SolarPlusWindPlusBio,28.599213578650613,65597926.4384063,0.43597740250988076
France,2014,Gas,NA,65897528.54425513,NA
France,2014,Coal,NA,65897528.54425513,NA
France,2014,Oil,NA,65897528.54425513,NA
France,2014,Solar,5.913,65897528.54425513,0.08973022404063268
France,2014,Wind,17.250189,65897528.54425513,0.2617729280759779
France,2014,Hydro,62.82951899999999,65897528.54425513,0.9534427221774374
France,2014,Nuclear,436.479,65897528.54425513,6.623601971762441
France,2014,Biomass/Geo,8.320373690574236,65897528.54425513,0.1262623026140727
France,2014,SolarPlusWind,23.163189,65897528.54425513,0.3515031521166106
France,2014,SolarPlusWindPlusBio,31.483562690574235,65897528.54425513,0.47776545473068327
France,2015,Gas,NA,66195858.4296602,NA
France,2015,Coal,NA,66195858.4296602,NA
France,2015,Oil,NA,66195858.4296602,NA
France,2015,Solar,7.263162597840001,66195858.4296602,0.10972231148807966
France,2015,Wind,21.350168,66195858.4296602,0.3225302686071624
France,2015,Hydro,54.556958,66195858.4296602,0.8241747942278336
France,2015,Nuclear,437.427808,66195858.4296602,6.608084227275508
France,2015,Biomass/Geo,8.844253078228267,66195858.4296602,0.1336073477712534
France,2015,SolarPlusWind,28.61333059784,66195858.4296602,0.4322525800952421
France,2015,SolarPlusWindPlusBio,37.45758367606827,66195858.4296602,0.5658599278664954
France,2016,Gas,NA,66492916.09462152,NA
France,2016,Coal,NA,66492916.09462152,NA
France,2016,Oil,NA,66492916.09462152,NA
France,2016,Solar,8.164943217,66492916.09462152,0.12279418164456837
France,2016,Wind,21.307965,66492916.09462152,0.3204546627144175
France,2016,Hydro,59.92342799999999,66492916.09462152,0.9012001807038671
France,2016,Nuclear,403.195482,66492916.09462152,6.063735893703926
France,2016,Biomass/Geo,9.635901559771531,66492916.09462152,0.14491621251892967
France,2016,SolarPlusWind,29.472908216999997,66492916.09462152,0.4432488443589858
France,2016,SolarPlusWindPlusBio,39.10880977677153,66492916.09462152,0.5881650568779155
France,2017,Gas,NA,66788701.53913908,NA
France,2017,Coal,NA,66788701.53913908,NA
France,2017,Oil,NA,66788701.53913908,NA
France,2017,Solar,9.102625159,66788701.53913908,0.13628989558459584
France,2017,Wind,24.54369,66788701.53913908,0.3674826644985315
France,2017,Hydro,48.964453,66788701.53913908,0.7331247931404412
France,2017,Nuclear,398.359129,66788701.53913908,5.9644688370914984
France,2017,Biomass/Geo,10.333821474409529,66788701.53913908,0.15472409608612872
France,2017,SolarPlusWind,33.646315159000004,66788701.53913908,0.5037725600831274
France,2017,SolarPlusWindPlusBio,43.98013663340953,66788701.53913908,0.6584966561692561
France,2018,Gas,NA,67083214.763212875,NA
France,2018,Coal,NA,67083214.763212875,NA
France,2018,Oil,NA,67083214.763212875,NA
France,2018,Solar,10.41155150811,67083214.763212875,0.15520352661780143
France,2018,Wind,28.530870000000004,67083214.763212875,0.425305646139752
France,2018,Hydro,63.91576800000001,67083214.763212875,0.9527833188317947
France,2018,Nuclear,412.94181199999997,67083214.763212875,6.155665220541119
France,2018,Biomass/Geo,10.550078588396294,67083214.763212875,0.15726853022228374
France,2018,SolarPlusWind,38.94242150811,67083214.763212875,0.5805091727575534
France,2018,SolarPlusWindPlusBio,49.4925000965063,67083214.763212875,0.7377777029798372
France,2019,Gas,NA,67376455.7668429,NA
France,2019,Coal,NA,67376455.7668429,NA
France,2019,Oil,NA,67376455.7668429,NA
France,2019,Solar,11.747336493767708,67376455.7668429,0.17435373173114832
France,2019,Wind,34.615359000000005,67376455.7668429,0.5137604613663103
France,2019,Hydro,56.027713000000006,67376455.7668429,0.8315621883389747
France,2019,Nuclear,399.011587,67376455.7668429,5.922121940946029
France,2019,Biomass/Geo,10.743961691210131,67376455.7668429,0.15946166311255297
France,2019,SolarPlusWind,46.36269549376772,67376455.7668429,0.6881141930974587
France,2019,SolarPlusWindPlusBio,57.10665718497785,67376455.7668429,0.8475758562100116
France,2020,Gas,NA,67668424.5500292,NA
France,2020,Coal,NA,67668424.5500292,NA
France,2020,Oil,NA,67668424.5500292,NA
France,2020,Solar,13.074785996400962,67668424.5500292,0.19321841883187924
France,2020,Wind,40.60381526640806,67668424.5500292,0.6000407950444967
France,2020,Hydro,61.30322,67668424.5500292,0.9059353813487526
France,2020,Nuclear,353.832867,67668424.5500292,5.228921307875304
France,2020,Biomass/Geo,10.595259914008183,67668424.5500292,0.15657612814932326
France,2020,SolarPlusWind,53.678601262809025,67668424.5500292,0.7932592138763759
France,2020,SolarPlusWindPlusBio,64.2738611768172,67668424.5500292,0.9498353420256991
Germany,1975,Gas,NA,77829871.76484914,NA
Germany,1975,Coal,NA,77829871.76484914,NA
Germany,1975,Oil,NA,77829871.76484914,NA
Germany,1975,Solar,0,77829871.76484914,0
Germany,1975,Wind,0,77829871.76484914,0
Germany,1975,Hydro,17.059123399999997,77829871.76484914,0.21918478102522754
Germany,1975,Nuclear,24.138,77829871.76484914,0.31013799011424836
Germany,1975,Biomass/Geo,1.124710181,77829871.76484914,0.01445088056161954
Germany,1975,SolarPlusWind,0,77829871.76484914,0
Germany,1975,SolarPlusWindPlusBio,1.124710181,77829871.76484914,0.01445088056161954
Germany,1976,Gas,NA,78020938.98152815,NA
Germany,1976,Coal,NA,78020938.98152815,NA
Germany,1976,Oil,NA,78020938.98152815,NA
Germany,1976,Solar,0,78020938.98152815,0
Germany,1976,Wind,0,78020938.98152815,0
Germany,1976,Hydro,13.846833000000002,78020938.98152815,0.17747585687578446
Germany,1976,Nuclear,29.533,78020938.98152815,0.3785265902399878
Germany,1976,Biomass/Geo,1.277685232,78020938.98152815,0.016376183735785317
Germany,1976,SolarPlusWind,0,78020938.98152815,0
Germany,1976,SolarPlusWindPlusBio,1.277685232,78020938.98152815,0.016376183735785317
Germany,1977,Gas,NA,78207774.43752109,NA
Germany,1977,Coal,NA,78207774.43752109,NA
Germany,1977,Oil,NA,78207774.43752109,NA
Germany,1977,Solar,0,78207774.43752109,0
Germany,1977,Wind,0,78207774.43752109,0
Germany,1977,Hydro,17.5821604,78207774.43752109,0.2248134603810533
Germany,1977,Nuclear,41.255,78207774.43752109,0.527505101592655
Germany,1977,Biomass/Geo,1.246583921,78207774.43752109,0.015939386205087266
Germany,1977,SolarPlusWind,0,78207774.43752109,0
Germany,1977,SolarPlusWindPlusBio,1.246583921,78207774.43752109,0.015939386205087266
Germany,1978,Gas,NA,78390378.13282797,NA
Germany,1978,Coal,NA,78390378.13282797,NA
Germany,1978,Oil,NA,78390378.13282797,NA
Germany,1978,Solar,0,78390378.13282797,0
Germany,1978,Wind,0,78390378.13282797,0
Germany,1978,Hydro,18.362234400000002,78390378.13282797,0.23424092136519942
Germany,1978,Nuclear,43.873,78390378.13282797,0.559673279361655
Germany,1978,Biomass/Geo,1.317465978,78390378.13282797,0.016806475608111368
Germany,1978,SolarPlusWind,0,78390378.13282797,0
Germany,1978,SolarPlusWindPlusBio,1.317465978,78390378.13282797,0.016806475608111368
Germany,1979,Gas,NA,78568750.06744878,NA
Germany,1979,Coal,NA,78568750.06744878,NA
Germany,1979,Oil,NA,78568750.06744878,NA
Germany,1979,Solar,0,78568750.06744878,0
Germany,1979,Wind,0,78568750.06744878,0
Germany,1979,Hydro,18.383686600000004,78568750.06744878,0.2339821695549209
Germany,1979,Nuclear,52.064,78568750.06744878,0.6626553172260562
Germany,1979,Biomass/Geo,1.443317792,78568750.06744878,0.01837012540941478
Germany,1979,SolarPlusWind,0,78568750.06744878,0
Germany,1979,SolarPlusWindPlusBio,1.443317792,78568750.06744878,0.01837012540941478
Germany,1980,Gas,NA,78742890.24138355,NA
Germany,1980,Coal,NA,78742890.24138355,NA
Germany,1980,Oil,NA,78742890.24138355,NA
Germany,1980,Solar,0,78742890.24138355,0
Germany,1980,Wind,0,78742890.24138355,0
Germany,1980,Hydro,19.069143000000004,78742890.24138355,0.24216971134211887
Germany,1980,Nuclear,55.589,78742890.24138355,0.7059557990517478
Germany,1980,Biomass/Geo,1.96625378,78742890.24138355,0.02497055637623306
Germany,1980,SolarPlusWind,0,78742890.24138355,0
Germany,1980,SolarPlusWindPlusBio,1.96625378,78742890.24138355,0.02497055637623306
Germany,1981,Gas,NA,78912798.65463226,NA
Germany,1981,Coal,NA,78912798.65463226,NA
Germany,1981,Oil,NA,78912798.65463226,NA
Germany,1981,Solar,0,78912798.65463226,0
Germany,1981,Wind,0,78912798.65463226,0
Germany,1981,Hydro,19.914673399999998,78912798.65463226,0.2523630353950321
Germany,1981,Nuclear,65.533,78912798.65463226,0.8304483064503904
Germany,1981,Biomass/Geo,1.804237651,78912798.65463226,0.022863688549387032
Germany,1981,SolarPlusWind,0,78912798.65463226,0
Germany,1981,SolarPlusWindPlusBio,1.804237651,78912798.65463226,0.022863688549387032
Germany,1982,Gas,NA,79078475.3071949,NA
Germany,1982,Coal,NA,79078475.3071949,NA
Germany,1982,Oil,NA,79078475.3071949,NA
Germany,1982,Solar,0,79078475.3071949,0
Germany,1982,Wind,0,79078475.3071949,0
Germany,1982,Hydro,19.737993000000003,79078475.3071949,0.2496000703519401
Germany,1982,Nuclear,74.426,79078475.3071949,0.9411663503991256
Germany,1982,Biomass/Geo,1.798813004,79078475.3071949,0.022747188751581
Germany,1982,SolarPlusWind,0,79078475.3071949,0
Germany,1982,SolarPlusWindPlusBio,1.798813004,79078475.3071949,0.022747188751581
Germany,1983,Gas,NA,79239920.19907148,NA
Germany,1983,Coal,NA,79239920.19907148,NA
Germany,1983,Oil,NA,79239920.19907148,NA
Germany,1983,Solar,0,79239920.19907148,0
Germany,1983,Wind,0,79239920.19907148,0
Germany,1983,Hydro,18.7120174,79239920.19907148,0.23614381933992992
Germany,1983,Nuclear,78.063,79239920.19907148,0.9851473828328607
Germany,1983,Biomass/Geo,1.540238155,79239920.19907148,0.019437654040167094
Germany,1983,SolarPlusWind,0,79239920.19907148,0
Germany,1983,SolarPlusWindPlusBio,1.540238155,79239920.19907148,0.019437654040167094
Germany,1984,Gas,NA,79397133.33026204,NA
Germany,1984,Coal,NA,79397133.33026204,NA
Germany,1984,Oil,NA,79397133.33026204,NA
Germany,1984,Solar,0,79397133.33026204,0
Germany,1984,Wind,0,79397133.33026204,0
Germany,1984,Hydro,18.479174400000005,79397133.33026204,0.23274359696506458
Germany,1984,Nuclear,104.31700000000001,79397133.33026204,1.313863556837509
Germany,1984,Biomass/Geo,1.642944808,79397133.33026204,0.020692747194863713
Germany,1984,SolarPlusWind,0,79397133.33026204,0
Germany,1984,SolarPlusWindPlusBio,1.642944808,79397133.33026204,0.020692747194863713
Greece,1975,Gas,NA,9321910.606780786,NA
Greece,1975,Coal,NA,9321910.606780786,NA
Greece,1975,Oil,NA,9321910.606780786,NA
Greece,1975,Solar,0,9321910.606780786,0
Greece,1975,Wind,0,9321910.606780786,0
Greece,1975,Hydro,2.015,9321910.606780786,0.2161574043130475
Greece,1975,Nuclear,0,9321910.606780786,0
Greece,1975,Biomass/Geo,0,9321910.606780786,0
Greece,1975,SolarPlusWind,0,9321910.606780786,0
Greece,1975,SolarPlusWindPlusBio,0,9321910.606780786,0
Greece,1976,Gas,NA,9395636.214730993,NA
Greece,1976,Coal,NA,9395636.214730993,NA
Greece,1976,Oil,NA,9395636.214730993,NA
